user,login_count,night_login_count,weekend_login_count,usb_connect_count,usb_disconnect_count,usb_usage_count,email_count_x,attachment_count_x,email_size_total_x,avg_email_size_x,email_count_y,attachment_count_y,email_size_total_y,avg_email_size_y,email_count,attachment_count,email_size_total,avg_email_size,file_access_count,unique_file_count,pdf_count,doc_count,image_count,website_visit_count_x,unique_website_count_x,after_hours_web_activity_x,website_visit_count_y,unique_website_count_y,after_hours_web_activity_y,website_visit_count,unique_website_count,after_hours_web_activity
GJM0417,821,55.0,45.0,424.0,422.0,846.0,3222,1608,96028717,29804.07107386716,3222,1608,96028717,29804.07107386716,3222,1608,96028717,29804.07107386716,1344.0,1344.0,263.0,878.0,58.0,34865,153,408.0,34865,153,408.0,34865,153,408.0
GKD0574,346,0.0,0.0,0.0,0.0,0.0,332,57,9665357,29112.52108433735,332,57,9665357,29112.52108433735,332,57,9665357,29112.52108433735,0.0,0.0,0.0,0.0,0.0,3460,79,0.0,3460,79,0.0,3460,79,0.0
GKP0331,346,0.0,0.0,0.0,0.0,0.0,1019,434,30450295,29882.5269872424,1019,434,30450295,29882.5269872424,1019,434,30450295,29882.5269872424,0.0,0.0,0.0,0.0,0.0,10034,98,0.0,10034,98,0.0,10034,98,0.0
GKS0198,613,0.0,0.0,129.0,128.0,257.0,3651,655,109791095,30071.51328403177,3651,655,109791095,30071.51328403177,3651,655,109791095,30071.51328403177,2607.0,2607.0,535.0,1674.0,109.0,39330,228,0.0,39330,228,0.0,39330,228,0.0
GLP0981,346,0.0,0.0,0.0,0.0,0.0,3012,1266,91462843,30366.14973439575,3012,1266,91462843,30366.14973439575,3012,1266,91462843,30366.14973439575,0.0,0.0,0.0,0.0,0.0,32870,167,0.0,32870,167,0.0,32870,167,0.0
GLR0612,635,0.0,0.0,147.0,144.0,291.0,4705,2843,141463207,30066.56896918172,4705,2843,141463207,30066.56896918172,4705,2843,141463207,30066.56896918172,365.0,365.0,71.0,233.0,12.0,56052,217,0.0,56052,217,0.0,56052,217,0.0
GLY0989,626,0.0,0.0,375.0,371.0,746.0,3020,1568,90348148,29916.605298013244,3020,1568,90348148,29916.605298013244,3020,1568,90348148,29916.605298013244,1661.0,1661.0,345.0,1030.0,81.0,32870,174,0.0,32870,174,0.0,32870,174,0.0
GMS0954,346,0.0,0.0,0.0,0.0,0.0,330,157,9846542,29838.00606060606,330,157,9846542,29838.00606060606,330,157,9846542,29838.00606060606,0.0,0.0,0.0,0.0,0.0,3460,170,0.0,3460,170,0.0,3460,170,0.0
GPB0340,486,0.0,0.0,0.0,0.0,0.0,671,464,19743455,29423.92697466468,671,464,19743455,29423.92697466468,671,464,19743455,29423.92697466468,0.0,0.0,0.0,0.0,0.0,6641,90,0.0,6641,90,0.0,6641,90,0.0
GPR0883,437,38.0,2.0,2972.0,2962.0,5934.0,1000,454,30371994,30371.994,1000,454,30371994,30371.994,1000,454,30371994,30371.994,1057.0,1057.0,198.0,688.0,47.0,10005,182,161.0,10005,182,161.0,10005,182,161.0
GPT0191,346,0.0,0.0,0.0,0.0,0.0,4696,3091,141452959,30122.01000851789,4696,3091,141452959,30122.01000851789,4696,3091,141452959,30122.01000851789,0.0,0.0,0.0,0.0,0.0,49335,247,0.0,49335,247,0.0,49335,247,0.0
GQE0018,346,0.0,0.0,0.0,0.0,0.0,3683,2584,110674957,30050.21911485202,3683,2584,110674957,30050.21911485202,3683,2584,110674957,30050.21911485202,0.0,0.0,0.0,0.0,0.0,39330,354,0.0,39330,354,0.0,39330,354,0.0
GRG0561,615,0.0,0.0,0.0,0.0,0.0,3028,2289,90823700,29994.616908850727,3028,2289,90823700,29994.616908850727,3028,2289,90823700,29994.616908850727,0.0,0.0,0.0,0.0,0.0,32775,111,0.0,32775,111,0.0,32775,111,0.0
GSP0669,713,0.0,0.0,0.0,0.0,0.0,3021,1642,89838335,29737.946044356173,3021,1642,89838335,29737.946044356173,3021,1642,89838335,29737.946044356173,0.0,0.0,0.0,0.0,0.0,32870,207,0.0,32870,207,0.0,32870,207,0.0
GTC0106,632,12.0,0.0,0.0,0.0,0.0,3043,1965,90919946,29878.39171869865,3043,1965,90919946,29878.39171869865,3043,1965,90919946,29878.39171869865,0.0,0.0,0.0,0.0,0.0,32775,252,62.0,32775,252,62.0,32775,252,62.0
GWP0206,346,0.0,0.0,0.0,0.0,0.0,4719,0,142016999,30094.72324645052,4719,0,142016999,30094.72324645052,4719,0,142016999,30094.72324645052,0.0,0.0,0.0,0.0,0.0,49335,254,0.0,49335,254,0.0,49335,254,0.0
GWV0408,346,0.0,0.0,0.0,0.0,0.0,2984,2136,89461327,29980.33746648793,2984,2136,89461327,29980.33746648793,2984,2136,89461327,29980.33746648793,0.0,0.0,0.0,0.0,0.0,32870,149,0.0,32870,149,0.0,32870,149,0.0
HAB0094,628,0.0,0.0,0.0,0.0,0.0,3381,1666,102014186,30172.78497485951,3381,1666,102014186,30172.78497485951,3381,1666,102014186,30172.78497485951,0.0,0.0,0.0,0.0,0.0,32870,303,0.0,32870,303,0.0,32870,303,0.0
HAC0779,626,0.0,0.0,0.0,0.0,0.0,1007,689,29491131,29286.12810327706,1007,689,29491131,29286.12810327706,1007,689,29491131,29286.12810327706,0.0,0.0,0.0,0.0,0.0,10005,165,0.0,10005,165,0.0,10005,165,0.0
HAK0418,346,0.0,0.0,0.0,0.0,0.0,3014,661,90848887,30142.29827471798,3014,661,90848887,30142.29827471798,3014,661,90848887,30142.29827471798,0.0,0.0,0.0,0.0,0.0,32870,157,0.0,32870,157,0.0,32870,157,0.0
HBC0713,346,0.0,0.0,0.0,0.0,0.0,336,139,9816495,29215.758928571428,336,139,9816495,29215.758928571428,336,139,9816495,29215.758928571428,0.0,0.0,0.0,0.0,0.0,3460,150,0.0,3460,150,0.0,3460,150,0.0
HBM0350,407,37.0,2.0,3001.0,2989.0,5990.0,4743,941,142487008,30041.53658022349,4743,941,142487008,30041.53658022349,4743,941,142487008,30041.53658022349,8513.0,8513.0,1735.0,5411.0,466.0,49478,219,442.0,49478,219,442.0,49478,219,442.0
HCH0384,405,42.0,3.0,0.0,0.0,0.0,3017,544,90192866,29894.884322174345,3017,544,90192866,29894.884322174345,3017,544,90192866,29894.884322174345,0.0,0.0,0.0,0.0,0.0,32775,303,197.0,32775,303,197.0,32775,303,197.0
HCT0682,346,0.0,0.0,0.0,0.0,0.0,3028,0,90697264,29952.861294583883,3028,0,90697264,29952.861294583883,3028,0,90697264,29952.861294583883,0.0,0.0,0.0,0.0,0.0,32870,313,0.0,32870,313,0.0,32870,313,0.0
HDG0381,643,0.0,0.0,0.0,0.0,0.0,3028,1896,90932668,30030.603698811097,3028,1896,90932668,30030.603698811097,3028,1896,90932668,30030.603698811097,0.0,0.0,0.0,0.0,0.0,32870,210,0.0,32870,210,0.0,32870,210,0.0
HDH0214,951,0.0,263.0,0.0,0.0,0.0,6492,3629,194897025,30021.10674676525,6492,3629,194897025,30021.10674676525,6492,3629,194897025,30021.10674676525,0.0,0.0,0.0,0.0,0.0,65610,336,0.0,65610,336,0.0,65610,336,0.0
HDW0765,346,0.0,0.0,0.0,0.0,0.0,1008,0,30192865,29953.239087301587,1008,0,30192865,29953.239087301587,1008,0,30192865,29953.239087301587,0.0,0.0,0.0,0.0,0.0,10034,83,0.0,10034,83,0.0,10034,83,0.0
HEH0904,765,0.0,113.0,0.0,0.0,0.0,1191,847,35258831,29604.39210747271,1191,847,35258831,29604.39210747271,1191,847,35258831,29604.39210747271,0.0,0.0,0.0,0.0,0.0,11919,131,0.0,11919,131,0.0,11919,131,0.0
HES0399,346,0.0,0.0,0.0,0.0,0.0,3003,2194,90572992,30160.8364968365,3003,2194,90572992,30160.8364968365,3003,2194,90572992,30160.8364968365,0.0,0.0,0.0,0.0,0.0,32870,142,0.0,32870,142,0.0,32870,142,0.0
HES0570,688,42.0,4.0,349.0,343.0,692.0,3033,1791,91054347,30021.215628091,3033,1791,91054347,30021.215628091,3033,1791,91054347,30021.215628091,681.0,681.0,119.0,437.0,44.0,32870,168,402.0,32870,168,402.0,32870,168,402.0
HFC0492,441,17.0,3.0,438.0,435.0,873.0,3163,1617,94876973,29995.881441669306,3163,1617,94876973,29995.881441669306,3163,1617,94876973,29995.881441669306,392.0,392.0,65.0,262.0,25.0,33029,151,358.0,33029,151,358.0,33029,151,358.0
HFR0434,613,0.0,0.0,0.0,0.0,0.0,3036,1256,91402281,30106.153162055336,3036,1256,91402281,30106.153162055336,3036,1256,91402281,30106.153162055336,0.0,0.0,0.0,0.0,0.0,32870,100,0.0,32870,100,0.0,32870,100,0.0
HGG0458,346,0.0,0.0,0.0,0.0,0.0,335,0,10142778,30276.94925373134,335,0,10142778,30276.94925373134,335,0,10142778,30276.94925373134,0.0,0.0,0.0,0.0,0.0,3460,152,0.0,3460,152,0.0,3460,152,0.0
HGM0226,404,0.0,0.0,2982.0,2970.0,5952.0,3420,600,102337778,29923.326900584794,3420,600,102337778,29923.326900584794,3420,600,102337778,29923.326900584794,381.0,381.0,74.0,250.0,17.0,32870,226,0.0,32870,226,0.0,32870,226,0.0
HHA0699,175,0.0,0.0,0.0,0.0,0.0,172,0,5102947,29668.29651162791,172,0,5102947,29668.29651162791,172,0,5102947,29668.29651162791,0.0,0.0,0.0,0.0,0.0,1750,85,0.0,1750,85,0.0,1750,85,0.0
HHB0105,346,0.0,0.0,0.0,0.0,0.0,3699,779,110388318,29842.74614760746,3699,779,110388318,29842.74614760746,3699,779,110388318,29842.74614760746,0.0,0.0,0.0,0.0,0.0,39444,128,0.0,39444,128,0.0,39444,128,0.0
HHB1000,346,0.0,0.0,0.0,0.0,0.0,3018,1120,90840007,30099.40589794566,3018,1120,90840007,30099.40589794566,3018,1120,90840007,30099.40589794566,0.0,0.0,0.0,0.0,0.0,32775,250,0.0,32775,250,0.0,32775,250,0.0
HKB0608,717,43.0,40.0,0.0,0.0,0.0,5753,1081,172942732,30061.312706414046,5753,1081,172942732,30061.312706414046,5753,1081,172942732,30061.312706414046,0.0,0.0,0.0,0.0,0.0,60102,300,586.0,60102,300,586.0,60102,300,586.0
HKD0507,739,0.0,0.0,681.0,675.0,1356.0,989,635,29594390,29923.54903943377,989,635,29594390,29923.54903943377,989,635,29594390,29923.54903943377,1321.0,1321.0,245.0,859.0,74.0,10034,62,0.0,10034,62,0.0,10034,62,0.0
HKD0863,346,0.0,0.0,0.0,0.0,0.0,5044,826,151614034,30058.29381443299,5044,826,151614034,30058.29381443299,5044,826,151614034,30058.29381443299,0.0,0.0,0.0,0.0,0.0,55890,222,0.0,55890,222,0.0,55890,222,0.0
HKH0329,346,0.0,0.0,0.0,0.0,0.0,1006,746,29842143,29664.15805168986,1006,746,29842143,29664.15805168986,1006,746,29842143,29664.15805168986,0.0,0.0,0.0,0.0,0.0,10034,155,0.0,10034,155,0.0,10034,155,0.0
HKH0707,453,0.0,0.0,0.0,0.0,0.0,330,283,10160903,30790.61515151515,330,283,10160903,30790.61515151515,330,283,10160903,30790.61515151515,0.0,0.0,0.0,0.0,0.0,3450,205,0.0,3450,205,0.0,3450,205,0.0
HKS0065,620,0.0,0.0,395.0,390.0,785.0,3030,1668,90501261,29868.40297029703,3030,1668,90501261,29868.40297029703,3030,1668,90501261,29868.40297029703,612.0,612.0,115.0,387.0,37.0,32870,206,0.0,32870,206,0.0,32870,206,0.0
HMW0829,346,0.0,0.0,0.0,0.0,0.0,387,0,11761861,30392.40568475452,387,0,11761861,30392.40568475452,387,0,11761861,30392.40568475452,0.0,0.0,0.0,0.0,0.0,3460,97,0.0,3460,97,0.0,3460,97,0.0
HMY0498,275,0.0,0.0,0.0,0.0,0.0,3999,1429,119244005,29818.45586396599,3999,1429,119244005,29818.45586396599,3999,1429,119244005,29818.45586396599,0.0,0.0,0.0,0.0,0.0,44550,179,0.0,44550,179,0.0,44550,179,0.0
HNC0052,335,0.0,0.0,0.0,0.0,0.0,3576,0,106671352,29829.796420581657,3576,0,106671352,29829.796420581657,3576,0,106671352,29829.796420581657,0.0,0.0,0.0,0.0,0.0,38190,130,0.0,38190,130,0.0,38190,130,0.0
HNS0376,623,0.0,0.0,0.0,0.0,0.0,3036,571,92012391,30307.11166007905,3036,571,92012391,30307.11166007905,3036,571,92012391,30307.11166007905,0.0,0.0,0.0,0.0,0.0,32870,159,0.0,32870,159,0.0,32870,159,0.0
HRP0605,615,0.0,0.0,0.0,0.0,0.0,5043,3935,151094227,29961.17925837795,5043,3935,151094227,29961.17925837795,5043,3935,151094227,29961.17925837795,0.0,0.0,0.0,0.0,0.0,56052,236,0.0,56052,236,0.0,56052,236,0.0
HRY0317,346,0.0,0.0,0.0,0.0,0.0,5043,2073,150839103,29910.58953004164,5043,2073,150839103,29910.58953004164,5043,2073,150839103,29910.58953004164,0.0,0.0,0.0,0.0,0.0,56052,234,0.0,56052,234,0.0,56052,234,0.0
HSD0354,346,0.0,0.0,0.0,0.0,0.0,4738,1680,141153229,29791.7325875897,4738,1680,141153229,29791.7325875897,4738,1680,141153229,29791.7325875897,0.0,0.0,0.0,0.0,0.0,49478,173,0.0,49478,173,0.0,49478,173,0.0
HSS0108,922,21.0,251.0,1014.0,1005.0,2019.0,4258,2388,125871236,29561.11695631752,4258,2388,125871236,29561.11695631752,4258,2388,125871236,29561.11695631752,1871.0,1871.0,372.0,1200.0,96.0,48500,216,161.0,48500,216,161.0,48500,216,161.0
HWL0565,346,0.0,0.0,0.0,0.0,0.0,3043,1183,92185302,30294.21689122577,3043,1183,92185302,30294.21689122577,3043,1183,92185302,30294.21689122577,0.0,0.0,0.0,0.0,0.0,32870,64,0.0,32870,64,0.0,32870,64,0.0
HWW0175,655,11.0,2.0,0.0,0.0,0.0,5380,1016,160479251,29828.857063197025,5380,1016,160479251,29828.857063197025,5380,1016,160479251,29828.857063197025,0.0,0.0,0.0,0.0,0.0,58820,327,144.0,58820,327,144.0,58820,327,144.0
HXD0560,498,0.0,33.0,0.0,0.0,0.0,3270,797,99617041,30463.926911314986,3270,797,99617041,30463.926911314986,3270,797,99617041,30463.926911314986,0.0,0.0,0.0,0.0,0.0,37900,93,0.0,37900,93,0.0,37900,93,0.0
HYM0837,346,0.0,0.0,0.0,0.0,0.0,336,0,10080450,30001.339285714286,336,0,10080450,30001.339285714286,336,0,10080450,30001.339285714286,0.0,0.0,0.0,0.0,0.0,3460,169,0.0,3460,169,0.0,3460,169,0.0
IAF0998,340,0.0,0.0,0.0,0.0,0.0,1660,1290,50658238,30517.010843373493,1660,1290,50658238,30517.010843373493,1660,1290,50658238,30517.010843373493,0.0,0.0,0.0,0.0,0.0,18240,194,0.0,18240,194,0.0,18240,194,0.0
IAG0043,1395,518.0,0.0,0.0,0.0,0.0,3713,1526,110474162,29753.342849447887,3713,1526,110474162,29753.342849447887,3713,1526,110474162,29753.342849447887,0.0,0.0,0.0,0.0,0.0,39444,246,0.0,39444,246,0.0,39444,246,0.0
IAJ0882,346,0.0,0.0,0.0,0.0,0.0,1010,360,30132769,29834.424752475246,1010,360,30132769,29834.424752475246,1010,360,30132769,29834.424752475246,0.0,0.0,0.0,0.0,0.0,10034,146,0.0,10034,146,0.0,10034,146,0.0
IAM0908,438,0.0,0.0,0.0,0.0,0.0,1008,828,29893285,29656.036706349205,1008,828,29893285,29656.036706349205,1008,828,29893285,29656.036706349205,0.0,0.0,0.0,0.0,0.0,10034,190,0.0,10034,190,0.0,10034,190,0.0
IAT0143,346,0.0,0.0,0.0,0.0,0.0,3059,974,92343283,30187.40863027133,3059,974,92343283,30187.40863027133,3059,974,92343283,30187.40863027133,0.0,0.0,0.0,0.0,0.0,32870,200,0.0,32870,200,0.0,32870,200,0.0
IBC0320,346,0.0,0.0,0.0,0.0,0.0,5095,2094,153093446,30047.781354268893,5095,2094,153093446,30047.781354268893,5095,2094,153093446,30047.781354268893,0.0,0.0,0.0,0.0,0.0,56052,264,0.0,56052,264,0.0,56052,264,0.0
IBP0601,422,0.0,0.0,0.0,0.0,0.0,4699,2333,141184395,30045.62566503512,4699,2333,141184395,30045.62566503512,4699,2333,141184395,30045.62566503512,0.0,0.0,0.0,0.0,0.0,52938,169,0.0,52938,169,0.0,52938,169,0.0
ICF0824,346,0.0,0.0,0.0,0.0,0.0,338,66,10550436,31214.30769230769,338,66,10550436,31214.30769230769,338,66,10550436,31214.30769230769,0.0,0.0,0.0,0.0,0.0,3450,76,0.0,3450,76,0.0,3450,76,0.0
IDM0916,673,0.0,0.0,0.0,0.0,0.0,3018,1608,91267082,30240.91517561299,3018,1608,91267082,30240.91517561299,3018,1608,91267082,30240.91517561299,0.0,0.0,0.0,0.0,0.0,31140,207,0.0,31140,207,0.0,31140,207,0.0
IEC0034,346,0.0,0.0,0.0,0.0,0.0,4721,0,141087734,29885.13747087481,4721,0,141087734,29885.13747087481,4721,0,141087734,29885.13747087481,0.0,0.0,0.0,0.0,0.0,49478,129,0.0,49478,129,0.0,49478,129,0.0
IEH0096,346,0.0,0.0,0.0,0.0,0.0,3032,0,90884302,29975.03364116095,3032,0,90884302,29975.03364116095,3032,0,90884302,29975.03364116095,0.0,0.0,0.0,0.0,0.0,32870,225,0.0,32870,225,0.0,32870,225,0.0
IES0158,346,0.0,0.0,0.0,0.0,0.0,3688,1371,111142182,30136.166485900216,3688,1371,111142182,30136.166485900216,3688,1371,111142182,30136.166485900216,0.0,0.0,0.0,0.0,0.0,39444,64,0.0,39444,64,0.0,39444,64,0.0
IEV0003,606,0.0,0.0,0.0,0.0,0.0,9148,5048,272948035,29836.908067337125,9148,5048,272948035,29836.908067337125,9148,5048,272948035,29836.908067337125,0.0,0.0,0.0,0.0,0.0,98610,284,0.0,98610,284,0.0,98610,284,0.0
IHH0595,346,0.0,0.0,0.0,0.0,0.0,335,0,9724566,29028.5552238806,335,0,9724566,29028.5552238806,335,0,9724566,29028.5552238806,0.0,0.0,0.0,0.0,0.0,3460,155,0.0,3460,155,0.0,3460,155,0.0
IJV0012,346,0.0,0.0,0.0,0.0,0.0,5997,2431,179186790,29879.40470235117,5997,2431,179186790,29879.40470235117,5997,2431,179186790,29879.40470235117,0.0,0.0,0.0,0.0,0.0,65740,139,0.0,65740,139,0.0,65740,139,0.0
IJW0508,611,0.0,0.0,0.0,0.0,0.0,1011,844,30100549,29773.04549950544,1011,844,30100549,29773.04549950544,1011,844,30100549,29773.04549950544,0.0,0.0,0.0,0.0,0.0,10034,102,0.0,10034,102,0.0,10034,102,0.0
IJW0748,346,0.0,0.0,0.0,0.0,0.0,5100,1817,152948199,29989.84294117647,5100,1817,152948199,29989.84294117647,5100,1817,152948199,29989.84294117647,0.0,0.0,0.0,0.0,0.0,56052,211,0.0,56052,211,0.0,56052,211,0.0
ILW0757,346,0.0,0.0,0.0,0.0,0.0,1008,186,30112764,29873.77380952381,1008,186,30112764,29873.77380952381,1008,186,30112764,29873.77380952381,0.0,0.0,0.0,0.0,0.0,10005,83,0.0,10005,83,0.0,10005,83,0.0
IMO0780,346,0.0,0.0,0.0,0.0,0.0,1025,850,30542972,29798.02146341464,1025,850,30542972,29798.02146341464,1025,850,30542972,29798.02146341464,0.0,0.0,0.0,0.0,0.0,10034,130,0.0,10034,130,0.0,10034,130,0.0
IMV0086,815,0.0,82.0,783.0,778.0,1561.0,3401,2281,102788650,30223.06674507498,3401,2281,102788650,30223.06674507498,3401,2281,102788650,30223.06674507498,1135.0,1135.0,227.0,724.0,53.0,37240,194,0.0,37240,194,0.0,37240,194,0.0
INB0068,346,0.0,0.0,0.0,0.0,0.0,3032,1287,90608418,29884.04287598945,3032,1287,90608418,29884.04287598945,3032,1287,90608418,29884.04287598945,0.0,0.0,0.0,0.0,0.0,32870,252,0.0,32870,252,0.0,32870,252,0.0
INB0959,614,0.0,0.0,0.0,0.0,0.0,335,209,10044636,29983.988059701493,335,209,10044636,29983.988059701493,335,209,10044636,29983.988059701493,0.0,0.0,0.0,0.0,0.0,3460,175,0.0,3460,175,0.0,3460,175,0.0
INJ0422,622,0.0,0.0,0.0,0.0,0.0,2958,1653,88006137,29751.905679513184,2958,1653,88006137,29751.905679513184,2958,1653,88006137,29751.905679513184,0.0,0.0,0.0,0.0,0.0,34600,229,0.0,34600,229,0.0,34600,229,0.0
IOW0129,346,0.0,0.0,0.0,0.0,0.0,3701,1444,110939796,29975.6271278033,3701,1444,110939796,29975.6271278033,3701,1444,110939796,29975.6271278033,0.0,0.0,0.0,0.0,0.0,39444,228,0.0,39444,228,0.0,39444,228,0.0
IPB0360,1399,516.0,0.0,0.0,0.0,0.0,3677,0,110213560,29973.77209681806,3677,0,110213560,29973.77209681806,3677,0,110213560,29973.77209681806,0.0,0.0,0.0,0.0,0.0,39416,125,0.0,39416,125,0.0,39416,125,0.0
IRB0398,346,0.0,0.0,0.0,0.0,0.0,3025,0,91331164,30192.12033057852,3025,0,91331164,30192.12033057852,3025,0,91331164,30192.12033057852,0.0,0.0,0.0,0.0,0.0,32870,264,0.0,32870,264,0.0,32870,264,0.0
IRG0001,391,34.0,5.0,0.0,0.0,0.0,12096,1988,363278523,30032.9466765873,12096,1988,363278523,30032.9466765873,12096,1988,363278523,30032.9466765873,0.0,0.0,0.0,0.0,0.0,131480,129,615.0,131480,129,615.0,131480,129,615.0
IRG0163,346,0.0,0.0,0.0,0.0,0.0,2942,554,88311744,30017.5880353501,2942,554,88311744,30017.5880353501,2942,554,88311744,30017.5880353501,0.0,0.0,0.0,0.0,0.0,32870,211,0.0,32870,211,0.0,32870,211,0.0
IRG0470,346,0.0,0.0,0.0,0.0,0.0,335,0,10078299,30084.47462686567,335,0,10078299,30084.47462686567,335,0,10078299,30084.47462686567,0.0,0.0,0.0,0.0,0.0,3460,187,0.0,3460,187,0.0,3460,187,0.0
IWG0542,346,0.0,0.0,0.0,0.0,0.0,3010,0,89804777,29835.474086378737,3010,0,89804777,29835.474086378737,3010,0,89804777,29835.474086378737,0.0,0.0,0.0,0.0,0.0,32870,191,0.0,32870,191,0.0,32870,191,0.0
IXH0619,346,0.0,0.0,0.0,0.0,0.0,5052,1044,152208356,30128.33650039588,5052,1044,152208356,30128.33650039588,5052,1044,152208356,30128.33650039588,0.0,0.0,0.0,0.0,0.0,56052,114,0.0,56052,114,0.0,56052,114,0.0
JAB0694,620,0.0,0.0,690.0,684.0,1374.0,2982,2357,89589370,30043.3836351442,2982,2357,89589370,30043.3836351442,2982,2357,89589370,30043.3836351442,721.0,721.0,144.0,451.0,38.0,32870,348,0.0,32870,348,0.0,32870,348,0.0
JAC0321,346,0.0,0.0,0.0,0.0,0.0,5042,0,152688402,30283.30067433558,5042,0,152688402,30283.30067433558,5042,0,152688402,30283.30067433558,0.0,0.0,0.0,0.0,0.0,56052,350,0.0,56052,350,0.0,56052,350,0.0
JAF0300,346,0.0,0.0,0.0,0.0,0.0,333,0,10115449,30376.723723723724,333,0,10115449,30376.723723723724,333,0,10115449,30376.723723723724,0.0,0.0,0.0,0.0,0.0,3460,104,0.0,3460,104,0.0,3460,104,0.0
JAL0618,346,0.0,0.0,0.0,0.0,0.0,5032,0,150270915,29863.05941971383,5032,0,150270915,29863.05941971383,5032,0,150270915,29863.05941971383,0.0,0.0,0.0,0.0,0.0,56052,143,0.0,56052,143,0.0,56052,143,0.0
JBA0421,346,0.0,0.0,0.0,0.0,0.0,3044,0,91066426,29916.697109067016,3044,0,91066426,29916.697109067016,3044,0,91066426,29916.697109067016,0.0,0.0,0.0,0.0,0.0,32870,380,0.0,32870,380,0.0,32870,380,0.0
JBG0990,621,0.0,0.0,0.0,0.0,0.0,3034,2475,91073091,30017.49868160844,3034,2475,91073091,30017.49868160844,3034,2475,91073091,30017.49868160844,0.0,0.0,0.0,0.0,0.0,32870,167,0.0,32870,167,0.0,32870,167,0.0
JBO0420,510,15.0,2.0,262.0,256.0,518.0,2399,1351,72104107,30055.90120883701,2399,1351,72104107,30055.90120883701,2399,1351,72104107,30055.90120883701,482.0,482.0,87.0,309.0,27.0,24600,139,188.0,24600,139,188.0,24600,139,188.0
JBW0623,615,0.0,0.0,397.0,394.0,791.0,5014,3039,150165566,29949.25528520144,5014,3039,150165566,29949.25528520144,5014,3039,150165566,29949.25528520144,1640.0,1640.0,339.0,1043.0,74.0,56052,217,0.0,56052,217,0.0,56052,217,0.0
JCH0385,701,58.0,8.0,0.0,0.0,0.0,3033,535,90815524,29942.47411803495,3033,535,90815524,29942.47411803495,3033,535,90815524,29942.47411803495,0.0,0.0,0.0,0.0,0.0,32870,178,315.0,32870,178,315.0,32870,178,315.0
JCP0564,727,0.0,0.0,0.0,0.0,0.0,3013,1882,91528938,30378.007965482902,3013,1882,91528938,30378.007965482902,3013,1882,91528938,30378.007965482902,0.0,0.0,0.0,0.0,0.0,32870,212,0.0,32870,212,0.0,32870,212,0.0
JCT0334,346,0.0,0.0,0.0,0.0,0.0,993,196,30082555,30294.61732124874,993,196,30082555,30294.61732124874,993,196,30082555,30294.61732124874,0.0,0.0,0.0,0.0,0.0,10034,149,0.0,10034,149,0.0,10034,149,0.0
JDH0115,346,0.0,0.0,0.0,0.0,0.0,3666,1459,109085182,29755.914348063285,3666,1459,109085182,29755.914348063285,3666,1459,109085182,29755.914348063285,0.0,0.0,0.0,0.0,0.0,39330,148,0.0,39330,148,0.0,39330,148,0.0
JEC0568,436,0.0,0.0,1027.0,1019.0,2046.0,3031,2590,90897383,29989.23886506104,3031,2590,90897383,29989.23886506104,3031,2590,90897383,29989.23886506104,1948.0,1948.0,374.0,1256.0,93.0,32870,228,0.0,32870,228,0.0,32870,228,0.0
JFW0929,346,0.0,0.0,0.0,0.0,0.0,3026,0,90729412,29983.28222075347,3026,0,90729412,29983.28222075347,3026,0,90729412,29983.28222075347,0.0,0.0,0.0,0.0,0.0,32870,212,0.0,32870,212,0.0,32870,212,0.0
JGA0302,346,0.0,0.0,0.0,0.0,0.0,337,0,10031825,29768.02670623145,337,0,10031825,29768.02670623145,337,0,10031825,29768.02670623145,0.0,0.0,0.0,0.0,0.0,3450,108,0.0,3450,108,0.0,3450,108,0.0
JGB0499,416,7.0,2.0,0.0,0.0,0.0,4710,2929,141573323,30058.030360934183,4710,2929,141573323,30058.030360934183,4710,2929,141573323,30058.030360934183,0.0,0.0,0.0,0.0,0.0,58820,153,72.0,58820,153,72.0,58820,153,72.0
JHB0073,610,0.0,0.0,0.0,0.0,0.0,3000,1979,90058648,30019.54933333333,3000,1979,90058648,30019.54933333333,3000,1979,90058648,30019.54933333333,0.0,0.0,0.0,0.0,0.0,32870,109,0.0,32870,109,0.0,32870,109,0.0
JHF0505,648,16.0,3.0,2740.0,2732.0,5472.0,5047,884,152112292,30139.15038636814,5047,884,152112292,30139.15038636814,5047,884,152112292,30139.15038636814,8709.0,8709.0,1753.0,5596.0,429.0,56052,320,152.0,56052,320,152.0,56052,320,152.0
JHH0362,1373,508.0,0.0,0.0,0.0,0.0,3703,1360,109994709,29704.21523089387,3703,1360,109994709,29704.21523089387,3703,1360,109994709,29704.21523089387,0.0,0.0,0.0,0.0,0.0,39444,224,0.0,39444,224,0.0,39444,224,0.0
JHK0221,1404,537.0,0.0,0.0,0.0,0.0,3673,1312,110352201,30044.160359379253,3673,1312,110352201,30044.160359379253,3673,1312,110352201,30044.160359379253,0.0,0.0,0.0,0.0,0.0,39444,154,0.0,39444,154,0.0,39444,154,0.0
JIS0643,114,0.0,0.0,0.0,0.0,0.0,327,250,9711485,29698.73088685016,327,250,9711485,29698.73088685016,327,250,9711485,29698.73088685016,0.0,0.0,0.0,0.0,0.0,3306,56,0.0,3306,56,0.0,3306,56,0.0
JJB0649,346,0.0,0.0,0.0,0.0,0.0,1016,310,30129832,29655.346456692914,1016,310,30129832,29655.346456692914,1016,310,30129832,29655.346456692914,0.0,0.0,0.0,0.0,0.0,10034,143,0.0,10034,143,0.0,10034,143,0.0
